1.0	0.619969691867	1.0	1.0	0.466375863322	0.466375863322	0.0651136146649	0.000192012288786	0.000383656244005	0.639796984625	0.610264298699	0.112678741659	0.617467393099	0.528967696629	0.182214637846	0.112678741659	0.0581818181818	0.346562325321	0.298226366795	0.655740518277	0.528967696629	0.625044154009	0.518518518519	0.112678741659	0.33074151337	0.516608668143	0.349146821676	0.609718826406	0.567408376963	0.0544865688703	0.655740518277	0.1800612323	0.609718826406	0.000383582662064	0.000960061443932	0.573273542601	0.660140487222	0.622745232778	0
0.619969691867	1.0	0.619969691867	0.619969691867	0.510488058152	0.510488058152	0.0770096825039	0	0.000226295541978	0.566728167282	0.573000733676	0.138694375424	0.640904119577	0.566818451792	0.189331001312	0.138694375424	0.0669371196755	0.336936187903	0.315734557596	0.573866666667	0.566818451792	0.595974938295	0.550103519669	0.138694375424	0.282622139765	0.507199177237	0.338632085338	0.568782216495	0.513674519361	0.062065874972	0.573866666667	0.178328580829	0.568782216495	0.000452591083956	0.00113301608883	0.581911939706	0.586859516849	0.617009345794	0
1.0	0.619969691867	1.0	1.0	0.466375863322	0.466375863322	0.0651136146649	0.000192012288786	0.000383656244005	0.639796984625	0.610264298699	0.112678741659	0.617467393099	0.528967696629	0.182214637846	0.112678741659	0.0581818181818	0.346562325321	0.298226366795	0.655740518277	0.528967696629	0.625044154009	0.518518518519	0.112678741659	0.33074151337	0.516608668143	0.349146821676	0.609718826406	0.567408376963	0.0544865688703	0.655740518277	0.1800612323	0.609718826406	0.000383582662064	0.000960061443932	0.573273542601	0.660140487222	0.622745232778	0
1.0	0.619969691867	1.0	1.0	0.466375863322	0.466375863322	0.0651136146649	0.000192012288786	0.000383656244005	0.639796984625	0.610264298699	0.112678741659	0.617467393099	0.528967696629	0.182214637846	0.112678741659	0.0581818181818	0.346562325321	0.298226366795	0.655740518277	0.528967696629	0.625044154009	0.518518518519	0.112678741659	0.33074151337	0.516608668143	0.349146821676	0.609718826406	0.567408376963	0.0544865688703	0.655740518277	0.1800612323	0.609718826406	0.000383582662064	0.000960061443932	0.573273542601	0.660140487222	0.622745232778	0
0.466375863322	0.510488058152	0.466375863322	0.466375863322	1.0	1.0	0.10768175583	0	0.000348918353105	0.4361489857	0.37766756838	0.213217391304	0.473590504451	0.648354495983	0.24384	0.213217391304	0.0991706979959	0.38923690205	0.385422740525	0.559829059829	0.648354495983	0.594833604841	0.605953991881	0.213217391304	0.304554344789	0.45061109998	0.381698973774	0.47150817904	0.369611609048	0.0895726495726	0.559829059829	0.235522484633	0.47150817904	0.000697836706211	0.00174825174825	0.538074712644	0.395793499044	0.525467440361	0
0.466375863322	0.510488058152	0.466375863322	0.466375863322	1.0	1.0	0.10768175583	0	0.000348918353105	0.4361489857	0.37766756838	0.213217391304	0.473590504451	0.648354495983	0.24384	0.213217391304	0.0991706979959	0.38923690205	0.385422740525	0.559829059829	0.648354495983	0.594833604841	0.605953991881	0.213217391304	0.304554344789	0.45061109998	0.381698973774	0.47150817904	0.369611609048	0.0895726495726	0.559829059829	0.235522484633	0.47150817904	0.000697836706211	0.00174825174825	0.538074712644	0.395793499044	0.525467440361	0
0.0651136146649	0.0770096825039	0.0651136146649	0.0651136146649	0.10768175583	0.10768175583	1.0	0	0	0.0581855741091	0.0534869043862	0.179669030733	0.0724480968858	0.0922686230248	0.187925170068	0.179669030733	0.240574506284	0.125824693685	0.12987012987	0.0755813953488	0.0922686230248	0.0831678252234	0.102785782901	0.179669030733	0.137265135699	0.0775862068966	0.132084534102	0.0652702449972	0.0503311258278	0.224956063269	0.0755813953488	0.16783831283	0.0652702449972	0.00531914893617	0.00267379679144	0.0915903413822	0.0576923076923	0.0783992511116	0
0.000192012288786	0	0.000192012288786	0.000192012288786	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.000383656244005	0.000226295541978	0.000383656244005	0.000383656244005	0.000348918353105	0.000348918353105	0	0	1.0	0.000345901072293	0.000316856780735	0	0.000217627856366	0.000285143997719	0	0	0	0.000493827160494	0	0.000224921277553	0.000285143997719	0.000250062515629	0.000649561545956	0	0	0.000227998176015	0.000501756146513	0.000375164134309	0.000295333727112	0	0.000224921277553	0	0.000375164134309	0	0	0.00028019052956	0.000338696020322	0.000471364600519	0
0.639796984625	0.566728167282	0.639796984625	0.639796984625	0.4361489857	0.4361489857	0.0581855741091	0	0.000345901072293	1.0	0.664692106351	0.101651186791	0.573228107452	0.52623786807	0.15733968362	0.101651186791	0.0508357745993	0.335617611787	0.300491775479	0.65377144707	0.52623786807	0.593800978793	0.49864544531	0.101651186791	0.240961884508	0.477166957533	0.323559495397	0.594342331993	0.56662919945	0.0487972508591	0.65377144707	0.133625042073	0.594342331993	0.00051885160844	0.000865501125151	0.505237711523	0.636580238262	0.602656425028	0
